Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-42.5,-1.8,-25.9,1.4,-87.2
2q,-37.4,-1.0,-10.4,0.7,-61.6
4q,-27.0,-0.5,-0.5,0.4,-66.3
8q,-11.8,-1.5,14.4,3.7,-104.0
12q,-8.8,0.2,17.1,5.7,-108.8
