Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0029,0.0093,-0.0119,-0.0044,0.0004
2q,-0.0116,0.0113,-0.0187,-0.0122,0.0006
4q,-0.0264,0.0101,-0.0361,-0.0236,0.001
8q,-0.048,0.0142,-0.066,-0.0106,0.0016
12q,-0.0731,0.0103,-0.0994,0.0568,0.0021
