Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.4,2.7,-12.8,3.8,-78.5
2q,4.6,-2.3,-3.0,2.0,-27.0
4q,0.5,-3.4,-1.0,0.7,-2.1
8q,-2.7,-3.3,-3.5,0.1,19.7
12q,-0.7,2.4,-2.9,-1.9,30.2
