Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0016,0.006,-0.006,-0.0078,0.0004
2q,-0.0012,0.0027,-0.0066,-0.0156,0.0004
4q,-0.002,0.0058,-0.0087,-0.035,0.0006
8q,-0.0073,0.0036,-0.0149,-0.0742,0.0011
12q,-0.0183,0.0056,-0.0282,-0.1166,0.0014
