Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.42,0.48,0.11,1.6,0.0
2q,0.61,0.28,0.39,1.07,0.04
4q,NaN,NaN,NaN,NaN,NaN
8q,NaN,NaN,NaN,NaN,NaN
12q,NaN,NaN,NaN,NaN,NaN
