Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0024,0.0058,0.0047,-0.0036,0.0001
2q,0.0053,0.004,0.0098,0.0093,0.0002
4q,0.0112,0.0046,0.0206,0.0117,0.0004
8q,0.0247,0.0054,0.0427,0.0219,0.0011
12q,0.0386,0.0063,0.0669,-0.0067,0.0016
