Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-27.2,-2.0,-19.8,-29.7,-84.9
2q,-20.3,0.1,-3.2,-8.4,-58.4
4q,-30.6,1.8,-76.3,-1.9,-61.0
8q,-13.8,-0.1,-32.9,-0.0,-102.1
12q,1.0,0.8,-5.5,2.2,-111.3
