Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.4,3.0,7.0,-2.6,-9.9
2q,-0.4,3.2,9.9,-4.1,-40.2
4q,-0.2,0.2,6.6,-2.5,-89.5
8q,-0.2,0.0,5.4,-4.5,-174.6
12q,-0.1,0.0,3.6,-6.7,-179.1
