Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.07,0.89,1.37,5.41,0.03
2q,1.41,0.91,2.2,7.13,0.06
4q,2.2,0.96,3.2,12.73,0.11
8q,2.53,1.01,4.2,20.41,0.16
12q,3.29,1.04,4.72,24.55,0.2
