Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-3.6,-11.3,-17.9,6.9,-78.1
2q,-10.9,14.1,5.8,0.0,-25.1
4q,-28.6,10.0,31.3,2.8,-1.0
8q,-40.6,4.2,30.7,9.8,19.4
12q,4.7,1.1,24.3,23.2,30.2
