Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0023,0.0046,-0.0096,-0.0014,0.0004
2q,0.0081,-0.0002,-0.0075,-0.0018,0.0004
4q,0.021,0.0006,-0.0006,0.0009,0.0006
8q,0.0283,-0.0015,-0.0055,0.0119,0.0011
12q,0.0241,-0.0009,-0.019,0.0396,0.0014
