Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,13.0,0.1,23.0,2.8,4.9
2q,20.1,-26.9,18.7,13.3,10.8
4q,26.8,-16.6,19.9,23.9,13.1
8q,30.5,-34.9,19.2,23.3,26.9
12q,28.3,-63.7,19.0,20.7,32.4
