Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.7,2.9,7.5,1.6,-76.7
2q,-3.2,-25.4,8.6,7.5,-25.3
4q,-1.4,-15.1,14.9,12.8,-2.3
8q,5.6,-36.6,21.0,8.3,19.0
12q,8.6,-71.9,24.7,4.4,29.8
