Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0,-0.0007,-0.0012,-0.0032,0.0004
2q,0.0018,-0.0038,0.0015,-0.0061,0.0004
4q,0.0026,-0.0031,0.0038,-0.0142,0.0006
8q,-0.0007,-0.0045,0.0032,-0.0288,0.0011
12q,-0.0029,-0.0062,0.0019,-0.0432,0.0014
