Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-6.5,-1.6,-28.9,-11.4,-85.8
2q,-9.9,0.2,-29.6,-16.8,-60.9
4q,-7.4,-2.0,-13.5,-14.7,-64.4
8q,15.4,0.4,11.7,-4.3,-105.6
12q,25.3,-0.5,19.2,7.8,-111.5
