Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.44,0.23,0.6,0.88,0.06
2q,0.67,0.22,0.93,1.44,0.1
4q,1.05,0.22,1.42,2.39,0.18
8q,1.31,0.22,2.08,3.77,0.33
12q,1.65,0.23,2.68,5.14,0.43
