Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-4.9,-9.6,8.0,-1.0,3.2
2q,-10.4,11.0,16.3,-9.8,10.8
4q,8.1,2.4,11.1,-6.0,14.4
8q,34.1,17.7,13.0,-5.9,25.6
12q,47.1,-6.2,13.1,3.5,30.5
