Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0001,0.02,-0.0115,0.0041,0.0004
2q,0.0061,0.0075,-0.0054,0.0128,0.0004
4q,0.0083,0.0176,-0.0048,0.0192,0.0006
8q,0.0036,0.0074,-0.0048,0.0242,0.0011
12q,-0.0134,0.0086,-0.0109,0.037,0.0014
