Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-22.9,-28.7,-42.6,56.5,-78.2
2q,-29.2,-7.2,-8.1,57.0,-26.3
4q,-7.1,-29.4,-6.1,66.7,-1.9
8q,18.1,-6.1,3.1,80.2,19.7
12q,16.5,-23.1,3.5,82.5,29.1
