Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.3,5.8,1.1,6.3,-9.9
2q,2.0,6.2,-0.3,-2.2,-40.2
4q,-14.0,5.1,-4.5,-11.3,-89.5
8q,-26.7,0.5,-9.7,-20.8,-174.6
12q,-7.4,-0.1,-8.8,-21.5,-179.1
