Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0032,0.0045,-0.0149,-0.0068,0.0005
2q,-0.0051,0.0053,-0.0202,-0.0146,0.0009
4q,-0.0074,0.0056,-0.0251,-0.027,0.0016
8q,-0.0106,0.0068,-0.0339,-0.0255,0.0031
12q,-0.017,0.0068,-0.0441,0.0013,0.0042
