Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-4.0,-13.7,-7.8,2.7,-84.0
2q,-7.3,-8.1,-13.9,1.9,-46.4
4q,-0.1,-10.7,-7.7,0.4,-21.5
8q,4.2,10.1,-3.3,-0.2,-8.7
12q,5.2,1.5,-2.4,-1.3,-4.3
