Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0084,0.0049,0.0026,0.019,0.0004
2q,0.0157,0.005,0.0105,0.0381,0.0007
4q,0.0292,0.0056,0.0257,0.0726,0.001
8q,0.0511,0.0061,0.0548,0.1253,0.0017
12q,0.0646,0.0054,0.0757,0.1537,0.0021
