Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,12.4,-4.5,6.5,0.2,-9.9
2q,22.4,-4.8,6.5,0.7,-40.2
4q,21.0,-0.2,7.9,1.4,-89.5
8q,14.8,-0.5,7.8,0.5,-174.6
12q,13.5,-0.5,6.3,0.6,-179.1
