Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0007,0.0025,0.0009,0.0024,0.0001
2q,0.0018,0.002,0.0022,0.0056,0.0002
4q,0.0043,0.002,0.0058,0.011,0.0004
8q,0.0111,0.0024,0.0143,0.0245,0.0011
12q,0.014,0.0025,0.019,0.0302,0.0016
