Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0007,0.0048,-0.0112,-0.0118,0.0004
2q,0.0039,-0.0028,-0.0098,-0.0179,0.0004
4q,0.0141,-0.0021,-0.0076,-0.0313,0.0006
8q,0.0163,-0.0046,-0.0215,-0.051,0.0011
12q,-0.0002,-0.0077,-0.052,-0.0771,0.0014
