Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-5.3,3.1,-39.3,6.5,-77.1
2q,-5.7,1.0,-16.3,6.8,-24.8
4q,-21.3,5.2,8.7,6.7,-0.9
8q,-23.1,-15.5,-33.0,4.9,19.9
12q,13.1,-38.3,-169.8,4.7,29.8
