Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,2.7,4.6,-4.6,-5.2,-9.9
2q,0.5,-3.8,-2.5,-9.7,-40.2
4q,-3.5,1.1,-29.7,-9.0,-89.5
8q,-2.6,1.5,-52.7,-11.0,-174.6
12q,-1.6,0.7,-78.0,-13.3,-179.1
