Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,4.8,-6.1,-12.0,1.0,-77.3
2q,0.3,1.6,10.8,1.5,-25.8
4q,-5.5,-1.5,11.5,3.3,-0.7
8q,-16.6,-8.5,-5.0,0.8,20.7
12q,-4.3,6.0,-2.8,2.1,30.2
