Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0001,0.0044,-0.0037,-0.0014,0.0004
2q,0.0019,0.0028,-0.0026,-0.0007,0.0004
4q,0.0062,0.0053,0.0003,0.0023,0.0006
8q,0.0121,0.0054,0.0062,0.0103,0.0011
12q,0.0037,0.0039,-0.0012,0.0088,0.0014
