Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0014,0.0028,-0.0032,0.0,0.0004
2q,-0.0026,0.0022,-0.0051,0.0017,0.0006
4q,-0.01,0.0028,-0.0266,-0.0022,0.001
8q,-0.0149,0.0018,-0.0328,-0.0059,0.0017
12q,-0.017,0.0019,-0.0368,-0.0209,0.0021
