Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-1.6,-0.2,-57.5,0.1,-88.0
2q,-5.8,-4.5,-31.2,-2.4,-60.8
4q,-3.8,-1.6,-13.9,-0.7,-59.4
8q,4.0,2.7,-1.1,6.7,-98.1
12q,10.1,-11.9,2.2,16.7,-104.0
