Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0033,0.004,-0.0094,-0.0091,0.0005
2q,-0.005,0.0041,-0.0108,-0.0134,0.0009
4q,-0.0063,0.005,-0.0118,-0.02,0.0016
8q,-0.0034,0.0032,-0.0087,-0.0204,0.0031
12q,-0.0105,0.0071,-0.0172,-0.0254,0.0041
