Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,27.0,-7.7,24.0,4.6,1.6
2q,30.2,9.9,41.2,10.4,9.9
4q,36.1,13.6,61.3,16.0,13.8
8q,51.9,22.2,50.0,22.5,26.9
12q,53.8,23.3,30.0,20.5,31.7
