Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0002,0.0065,-0.01,-0.0112,0.0004
2q,0.0044,-0.0004,-0.0062,-0.0164,0.0005
4q,0.0086,0.0005,-0.005,-0.0252,0.0006
8q,0.0016,-0.003,-0.0178,-0.0488,0.0011
12q,-0.0176,-0.004,-0.044,-0.0923,0.0014
