Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-9.1,-1.0,-11.5,1.0,-9.9
2q,-12.1,-1.0,-5.4,-11.6,-40.2
4q,-8.3,0.3,12.4,-15.1,-89.5
8q,-3.5,-0.2,11.4,-14.2,-174.6
12q,-3.9,-0.2,6.9,-13.0,-179.1
