Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-3.2,-0.4,2.6,-0.3,-9.9
2q,-3.6,1.0,3.2,-2.5,-40.2
4q,-0.9,-0.0,1.7,-9.1,-89.5
8q,0.2,-0.0,0.5,-19.9,-174.6
12q,0.5,-0.1,0.1,-30.9,-179.1
