Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0001,0.0022,-0.0016,-0.0047,0.0004
2q,0.0021,-0.0014,-0.001,-0.0048,0.0004
4q,0.0027,0.0005,-0.0029,-0.0074,0.0006
8q,-0.002,-0.0006,-0.0135,-0.0234,0.0011
12q,-0.0126,0.0007,-0.0287,-0.0503,0.0014
