Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0036,0.0016,-0.0102,-0.0007,0.0005
2q,-0.0051,0.0014,-0.0137,-0.0003,0.0009
4q,-0.0053,0.0014,-0.0176,0.0011,0.0016
8q,0.0023,0.0016,-0.0107,0.0136,0.0031
12q,-0.0018,0.0013,-0.008,0.0163,0.0042
