Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-1.1,2.0,-1.3,0.1,-1.9
2q,2.2,4.5,-5.7,0.8,-15.0
4q,1.8,1.4,-2.9,0.1,-34.7
8q,0.1,-2.1,1.6,-0.7,-81.3
12q,1.9,3.9,3.0,0.3,-102.8
