Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-9.3,-0.6,-19.8,1.6,-89.5
2q,-19.5,0.4,-15.7,2.6,-62.8
4q,-12.4,0.2,-5.1,1.7,-61.3
8q,-4.8,-2.8,7.9,2.9,-98.9
12q,-0.9,2.0,11.6,5.2,-107.4
