Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,7.1,0.7,2.0,2.3,-9.9
2q,7.8,0.8,4.8,5.5,-40.2
4q,5.2,0.0,2.4,5.1,-89.5
8q,2.8,-0.1,0.9,4.6,-174.6
12q,1.7,-0.1,0.4,2.3,-179.1
