Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,6.8,1.7,1.7,2.0,-7.1
2q,12.4,1.5,4.9,0.2,-37.1
4q,10.9,-0.1,8.3,0.9,-84.4
8q,7.4,-0.0,11.4,0.3,-164.6
12q,5.8,0.0,9.7,-1.9,-167.3
