Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-2.2,-0.9,-7.8,4.0,-77.7
2q,-11.0,-106.8,16.5,5.7,-24.6
4q,-2.2,-106.4,28.6,6.4,-1.6
8q,19.7,-161.4,42.9,6.8,19.6
12q,30.2,-294.7,53.5,8.8,30.1
