Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.9,-11.8,0.6,3.1,-9.9
2q,-0.6,-15.6,2.5,5.4,-40.2
4q,-0.3,-0.6,1.7,0.1,-89.5
8q,0.6,-1.8,0.8,-5.2,-174.6
12q,1.5,-1.0,0.2,-9.8,-179.1
