Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0005,0.0038,-0.0041,-0.0019,0.0004
2q,-0.0013,0.0052,-0.0052,-0.0039,0.0006
4q,-0.0008,0.0068,-0.0052,-0.0044,0.0009
8q,0.005,0.0063,-0.0001,0.0031,0.0016
12q,0.0059,0.0062,0.0026,0.0122,0.0021
