Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-12.7,-3.0,-72.3,-2.6,-82.2
2q,-23.3,-3.3,-89.2,-3.7,-38.3
4q,-25.0,-0.1,-115.9,-4.8,-17.9
8q,-26.9,0.4,-99.0,-0.8,-10.6
12q,-39.1,-3.9,-83.5,4.3,-1.9
