Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.4,0.5,0.5,-1.4,-9.9
2q,0.1,0.3,2.5,-2.3,-40.2
4q,0.5,0.1,1.1,0.7,-89.5
8q,0.5,-0.1,0.6,0.7,-174.6
12q,0.2,-0.1,0.4,0.1,-179.1
