Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-14.1,2.8,-20.2,-1.2,-85.9
2q,-29.2,1.2,-12.3,-6.7,-40.5
4q,-38.6,1.3,-6.2,-14.6,-17.8
8q,-35.8,-1.3,2.2,-19.5,-10.8
12q,-27.5,-5.0,7.1,-20.6,-3.8
