Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.5,3.2,1.6,0.5,-3.7
2q,-0.5,-1.6,1.6,0.7,-15.5
4q,-0.1,2.5,1.7,0.4,-37.5
8q,-1.2,2.3,0.7,-0.1,-82.6
12q,-0.8,0.6,0.9,-0.2,-99.5
