Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,10.2,5.5,9.6,8.3,-9.9
2q,12.8,5.1,18.5,11.8,-40.2
4q,10.1,7.0,13.3,7.6,-89.5
8q,5.4,4.0,4.7,3.8,-174.6
12q,2.7,1.7,2.1,1.1,-179.1
